src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.18.0.2,172.18.0.3,36870,22,6,2026-06-04 01:37:56,15451.0,115202.89948870624,647.2073004983497,388.32438029900976,258.8829201993399,6,4,427,1353,89,66,71.16666666666667,8.493461537493939,1106,66,338.25,443.52698621391687,1106,66,178.0,309.5961886070305,95849.8,120,80,20,1,1716.7777777777778,10964.0,1.0,3517.935751348692,15451.0,10999.0,12.0,3090.2,4268.043879811922,15225.0,10964.0,25.0,5075.0,4505.061671793925,1,2,0,0,0,2,1,3,9,0,0,0.6666666666666666,178.0,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.16666666666667,338.25,0,6,4,427,1353
172.18.0.2,172.18.0.3,36868,22,6,2026-06-04 01:37:56,18143.0,98109.4637050102,551.1767623876977,330.70605743261865,220.4707049550791,6,4,427,1353,89,66,71.16666666666667,8.493461537493939,1106,66,338.25,443.52698621391687,1106,66,178.0,309.5961886070305,95849.8,120,80,20,1,2015.888888888889,12575.0,3.0,4085.8451986895343,18143.0,12615.0,20.0,3628.6,4943.419083994397,18005.0,12575.0,38.0,6001.666666666667,5136.332176000908,1,2,0,0,0,2,1,3,9,0,0,0.6666666666666666,178.0,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.16666666666667,338.25,0,6,4,427,1353
172.18.0.2,172.18.0.3,36878,22,6,2026-06-04 01:37:56,17908.0,99396.91757873575,558.4096493187402,335.04578959124416,223.36385972749608,6,4,427,1353,89,66,71.16666666666667,8.493461537493939,1106,66,338.25,443.52698621391687,1106,66,178.0,309.5961886070305,95849.8,120,80,20,1,1989.7777777777778,12816.0,2.0,4114.236874771359,17908.0,12843.0,14.0,3581.6,4994.850372133284,17752.0,12816.0,42.0,5917.333333333333,5264.926547973443,1,2,0,0,0,2,1,3,9,0,0,0.6666666666666666,178.0,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.16666666666667,338.25,0,6,4,427,1353
172.18.0.2,172.18.0.3,36890,22,6,2026-06-04 01:37:56,586945.0,4114.525211050439,32.37100580122498,17.03737147432894,15.333634326896044,10,9,722,1693,89,66,72.2,8.953211714239757,1106,54,188.11111111111111,324.92270685826,1106,54,127.10526315789474,231.08619825712384,53400.83102493074,200,180,20,2,32608.055555555555,568035.0,1.0,129905.0240793345,586940.0,568035.0,7.0,65215.555555555555,177831.92425128166,586938.0,568161.0,5.0,73367.25,187074.86149049396,2,3,0,0,1,4,3,5,15,0,0,0.9,127.10526315789474,64240,0,0,0,0,0,564031.0,14663.0,289347.0,274684.0,0,0,0,0,0,0,72.2,188.11111111111111,0,10,9,722,1693
172.18.0.2,172.18.0.3,36894,22,6,2026-06-04 01:37:56,10660.0,55628.51782363978,750.46904315197,375.234521575985,375.234521575985,4,4,295,298,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,80,80,20,1,1522.857142857143,10601.0,2.0,3706.1409821527077,10654.0,10622.0,14.0,3551.3333333333335,4999.71661419147,10653.0,10601.0,25.0,3551.0,4985.102874231049,1,1,0,0,0,2,1,2,7,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,4,4,295,298
172.18.0.2,172.18.0.3,36904,22,6,2026-06-04 01:37:56,588696.0,4030.9429654694445,30.5760528354193,16.98669601967739,13.589356815741912,10,8,722,1651,89,66,72.2,8.953211714239757,1106,66,206.375,340.3020487375884,1106,66,131.83333333333334,236.5561361612832,55958.805555555555,200,160,20,2,34629.17647058824,570398.0,1.0,133985.19969592575,588692.0,570398.0,11.0,65410.22222222222,178594.8827540997,588688.0,570538.0,8.0,84098.28571428571,198646.46228392384,2,3,0,0,0,4,2,5,16,0,0,0.8,131.83333333333334,64240,509,0,0,0,0,566579.0,14218.0,290398.5,276180.5,0,0,0,0,0,0,72.2,206.375,0,10,8,722,1651
172.18.0.2,172.18.0.3,36918,22,6,2026-06-04 01:37:56,1715106.0,691.5024494112901,9.328869469292277,4.664434734646139,4.664434734646139,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,114340.4,1703590.0,1.0,424754.2418809258,1715099.0,1703595.0,7.0,245014.14285714287,595476.0824383481,1715099.0,1703597.0,5.0,245014.14285714287,595476.8480941324,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,510,0,0,0,0,1692210.0,11380.0,851795.0,840415.0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,36928,22,6,2026-06-04 01:37:56,1714959.0,1729.4874104861983,15.160712296912056,8.16346046756803,6.997251829344026,14,12,1017,1949,89,66,72.64285714285714,9.107352938753412,1106,66,162.41666666666666,284.7909930496789,1106,66,114.07692307692308,198.69844238422496,39481.07100591716,280,240,20,3,68598.36,1126143.0,2.0,242884.18232678386,1714956.0,1126145.0,10.0,131919.6923076923,324183.04685977945,1714952.0,1126148.0,3.0,155904.72727272726,347103.5234294049,3,4,0,0,0,6,3,7,23,0,0,0.8571428571428571,114.07692307692308,64240,509,0,0,0,0,565169.0,15200.0,379096.0,257335.37098113814,0,0,0,0,0,0,72.64285714285714,162.41666666666666,0,14,12,1017,1949
172.18.0.2,172.18.0.3,36938,22,6,2026-06-04 01:37:56,1154495.0,2569.088649149628,22.520669210347382,12.12651419018705,10.39415502016033,14,12,1017,1949,89,66,72.64285714285714,9.107352938753412,1106,66,162.41666666666666,284.7909930496789,1106,66,114.07692307692308,198.69844238422496,39481.07100591716,280,240,20,3,46179.8,569645.0,1.0,153791.38201602845,1154489.0,569645.0,9.0,88806.84615384616,204203.92101631613,1154490.0,569832.0,16.0,104953.63636363637,218186.74362209364,3,4,0,0,0,6,3,7,23,0,0,0.8571428571428571,114.07692307692308,64240,509,0,0,0,0,566435.0,15695.0,291065.0,275370.0,0,0,0,0,0,0,72.64285714285714,162.41666666666666,0,14,12,1017,1949
172.18.0.2,172.18.0.3,36954,22,6,2026-06-04 01:37:56,1716718.0,690.8531278870496,9.320109651090045,4.660054825545022,4.660054825545022,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,114447.86666666667,1703331.0,1.0,424659.66610245535,1716714.0,1703338.0,10.0,245244.85714285713,595281.632735639,1716711.0,1703336.0,10.0,245244.42857142858,595280.8963561073,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,1690076.0,13255.0,851665.5,838410.5,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,36970,22,6,2026-06-04 01:37:56,61611.0,71724.20509324633,357.0790930191037,194.77041437405657,162.30867864504717,12,10,2066,2353,1074,66,172.16666666666666,272.9388922247778,1106,66,235.3,324.36524166439295,1106,66,200.86363636363637,299.0755902404707,89446.20867768595,240,200,20,7,2933.8571428571427,42324.0,1.0,9143.936847705692,61611.0,42338.0,9.0,5601.0,12043.74096970931,61594.0,42475.0,15.0,6843.777777777777,13037.76713822644,7,5,0,0,2,2,0,12,21,0,0,0.8333333333333334,200.86363636363637,64240,502,0,0,0,0,39887.0,11274.0,25580.5,14306.5,0,0,0,0,0,0,172.16666666666666,235.3,0,12,10,2066,2353
172.18.0.2,172.18.0.3,36986,22,6,2026-06-04 01:37:56,65.0,9123076.923076924,123076.92307692309,61538.461538461546,61538.461538461546,4,4,295,298,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,80,80,20,1,9.285714285714286,27.0,2.0,7.591617288906528,61.0,27.0,15.0,20.333333333333332,4.988876515698588,57.0,36.0,9.0,19.0,12.083045973594572,1,1,0,0,0,2,1,2,7,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,4,4,295,298
172.18.0.2,172.18.0.3,37002,22,6,2026-06-04 01:37:56,52.0,11403846.153846154,153846.15384615384,76923.07692307692,76923.07692307692,4,4,295,298,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,80,80,20,1,7.428571428571429,21.0,1.0,6.821335077893326,49.0,24.0,11.0,16.333333333333332,5.557777333511022,47.0,21.0,5.0,15.666666666666666,7.542472332656507,1,1,0,0,0,2,1,2,7,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,4,4,295,298
172.18.0.2,172.18.0.3,37018,22,6,2026-06-04 01:37:56,569063.0,2084.127767927277,28.116394845561917,14.058197422780959,14.058197422780959,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,37937.53333333333,568952.0,2.0,141919.58602197544,569058.0,568954.0,11.0,81294.0,199086.3614285447,569057.0,568957.0,3.0,81293.85714285714,199087.64497321172,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37028,22,6,2026-06-04 01:37:56,1696814.0,1048.4354796695454,14.14415486906638,7.07207743453319,7.07207743453319,12,12,885,894,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,240,240,20,3,73774.52173913043,1127645.0,0.0,252823.19737677308,1696807.0,1127652.0,8.0,154255.18181818182,348191.53544769215,1696810.0,1127650.0,4.0,154255.45454545456,348190.82580947515,3,3,0,0,0,6,3,6,21,0,0,1.0,74.125,64240,510,0,0,0,0,568989.0,558656.0,563822.5,5166.5,0,0,0,0,0,0,73.75,74.5,0,12,12,885,894
172.18.0.2,172.18.0.3,37040,22,6,2026-06-04 01:37:56,1696765.0,698.9771712641408,9.429708887205948,4.714854443602974,4.714854443602974,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,113117.66666666667,1696622.0,2.0,423209.3348045254,1696763.0,1696630.0,7.0,242394.7142857143,593689.0694264884,1696757.0,1696628.0,3.0,242393.85714285713,593688.6029213411,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37042,22,6,2026-06-04 01:37:56,569357.0,2083.051582750366,28.10187632715502,14.05093816357751,14.05093816357751,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,37957.13333333333,569182.0,1.0,141975.81874242605,569352.0,569186.0,8.0,81336.0,199163.92997657554,569353.0,569186.0,11.0,81336.14285714286,199163.87125783673,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37046,22,6,2026-06-04 01:37:56,1136354.0,1565.533275722178,21.120179099118758,10.560089549559379,10.560089549559379,12,12,885,894,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,240,240,20,3,49406.69565217391,570663.0,2.0,160069.25164425196,1136351.0,570667.0,11.0,103304.63636363637,219103.9732851103,1136348.0,570669.0,6.0,103304.36363636363,219105.27934815123,3,3,0,0,0,6,3,6,21,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,12,12,885,894
172.18.0.2,172.18.0.3,37052,22,6,2026-06-04 01:37:56,1696725.0,698.9936495307136,9.42993119097084,4.71496559548542,4.71496559548542,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,113115.0,1696575.0,2.0,423197.4862302469,1696719.0,1696581.0,11.0,242388.42857142858,593671.6313578594,1696719.0,1696580.0,8.0,242388.42857142858,593671.2231772871,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37060,22,6,2026-06-04 01:37:56,40.0,14824999.999999998,199999.99999999997,99999.99999999999,99999.99999999999,4,4,295,298,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,80,80,20,1,5.714285714285714,17.0,2.0,4.861342722049587,38.0,17.0,9.0,12.666666666666666,3.2998316455372216,34.0,25.0,3.0,11.333333333333334,9.741092797468305,1,1,0,0,0,2,1,2,7,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,4,4,295,298
172.18.0.2,172.18.0.3,37062,22,6,2026-06-04 01:37:56,1136345.0,1043.6971166327128,14.08023091578702,7.04011545789351,7.04011545789351,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,75756.33333333333,1136226.0,1.0,283422.4402552173,1136343.0,1136228.0,7.0,162334.7142857143,397590.2690770682,1136339.0,1136233.0,3.0,162334.14285714287,397592.54372802627,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37064,22,6,2026-06-04 01:37:56,49.0,12102040.81632653,163265.306122449,81632.6530612245,81632.6530612245,4,4,295,298,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,80,80,20,1,7.0,27.0,2.0,8.28078671210825,44.0,27.0,7.0,14.666666666666666,8.806563209081938,45.0,35.0,3.0,15.0,14.236104336041748,1,1,0,0,0,2,1,2,7,0,0,1.0,74.125,64240,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,4,4,295,298
172.18.0.2,172.18.0.3,37068,22,6,2026-06-04 01:37:56,1696807.0,1048.4398048805788,14.144213219299544,7.072106609649772,7.072106609649772,12,12,885,894,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,240,240,20,3,73774.21739130435,1126018.0,1.0,252656.87800685366,1696800.0,1126022.0,9.0,154254.54545454544,347938.4304634066,1696801.0,1126045.0,8.0,154254.63636363635,347945.00795678847,3,3,0,0,0,6,3,6,21,0,0,1.0,74.125,64240,509,0,0,0,0,570509.0,555509.0,563009.0,7500.0,0,0,0,0,0,0,73.75,74.5,0,12,12,885,894
172.18.0.2,172.18.0.3,37076,22,6,2026-06-04 01:37:56,1136367.0,1043.6769107163443,14.079958323323364,7.039979161661682,7.039979161661682,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,75757.8,1136199.0,2.0,283414.83230844967,1136361.0,1136204.0,10.0,162337.2857142857,397579.4214154717,1136362.0,1136204.0,14.0,162337.42857142858,397579.3631249191,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37078,22,6,2026-06-04 01:37:56,1136423.0,1565.4382215073085,21.11889674883384,10.55944837441692,10.55944837441692,12,12,885,894,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,240,240,20,3,49409.69565217391,570360.0,1.0,160070.69276374078,1136418.0,570371.0,11.0,103310.72727272728,219106.37394574555,1136416.0,570366.0,6.0,103310.54545454546,219105.7460618932,3,3,0,0,0,6,3,6,21,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,12,12,885,894
172.18.0.2,172.18.0.3,37082,22,6,2026-06-04 01:37:56,185.0,3205405.4054054054,43243.24324324325,21621.621621621623,21621.621621621623,4,4,295,298,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,80,80,20,1,26.428571428571427,137.0,1.0,45.471677661900216,181.0,146.0,15.0,60.333333333333336,60.609863517051046,178.0,137.0,12.0,59.333333333333336,55.355417279813025,1,1,0,0,0,2,1,2,7,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,4,4,295,298
172.18.0.2,172.18.0.3,37096,22,6,2026-06-04 01:37:56,1137978.0,1042.1994098304185,14.060025764997215,7.030012882498608,7.030012882498608,8,8,590,596,89,66,73.75,9.390819985496474,92,66,74.5,10.618380290797651,92,66,74.125,10.030422473654836,100.609375,160,160,20,2,75865.2,1137807.0,2.0,283815.8846175222,1137976.0,1137809.0,15.0,162568.0,398140.47126503335,1137969.0,1137813.0,4.0,162567.0,398142.5126175658,2,2,0,0,0,4,2,4,14,0,0,1.0,74.125,64240,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,74.5,0,8,8,590,596
172.18.0.2,172.18.0.3,37106,22,6,2026-06-04 01:37:56,53.0,10962264.150943397,150943.3962264151,75471.69811320755,75471.69811320755,4,4,295,286,89,66,73.75,9.390819985496474,92,54,71.5,13.811227316933133,92,54,72.625,11.863151984190374,140.734375,80,80,20,1,7.571428571428571,21.0,2.0,5.778213833187625,48.0,25.0,8.0,16.0,6.97614984548545,45.0,28.0,6.0,15.0,9.41629792788369,1,1,0,0,1,2,1,2,6,0,0,1.0,72.625,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,71.5,0,4,4,295,286
